named-regexp-groups,"mocha"
nearest-periodic-value,"gulp"
needle,"mocha test"
nat-upnp,"jscs lib/*.js test/*.js && mocha --timeout 60000 --reporter spec test/*-test.js"
netlify-identity-widget,"run-s lint format-check test:unit"
natural-compare-lite,"node tests/index.js"
nestdb,"mocha"
next-tick,"node node_modules/tad/bin/tad"
nconf,"vows test/*-test.js test/**/*-test.js --spec"
nano-cache,"./node_modules/mocha/bin/mocha test"
nanoscroller,"grunt test"
netgear,"node test/test.js"
native-hello-world,"node test.js"
neverbounce,"mocha"
ng-notify,"grunt travis"
ndn-js,"cd tests/node/unit-tests ; mocha . --timeout 10000 ; cd ../../.."
ngeohash,"nodeunit tests/test.js"
netmask,"vows --spec test/*"
ngbootbox,""
newrelic,"npm ci && ./bin/update-ca-bundle.sh && ./bin/ssl.sh && ./bin/docker-env-vars.sh && node test/bin/install_sub_deps && time tap --no-esm test/integration/**/**/*.tap.js --timeout=180 --no-coverage && rm -f newrelic_agent.log && time tap --test-regex='(\/|^test\/unit\/.*\.test\.js)$' --timeout=180 --no-coverage"
nexpect,"vows --spec"
next-biz-date,"nyc --reporter=text --reporter=html mocha"
ng-facebook,"protractor"
ngmap,"gulp test"
ngkookies,"./node_modules/karma/bin/karma start --single-run --browsers PhantomJS"
nib,"mocha"
ng-flow,"grunt test"
next-nprogress,""
ngreact,"grunt test"
ngsijs,""
ng-dialog,"npm install && bower install --allow-root && ./node_modules/karma/bin/karma start --single-run --browsers PhantomJS"
ng-grid,"grunt test"
ng-stomp,"grunt --verbose"
noble,"jshint *.js lib/. test/. && mocha -R spec test/*.js"
node-7z,"npx mocha -r esm --reporter=spec "test/**/*.spec.js" --timeout=0"
node-canvas-text,"echo "Error: no test specified" && exit 1"
nightwatch,"mocha test/src/"
nice-try,"nyc node_modules/mocha/bin/_mocha"
ngstorage,"./node_modules/.bin/grunt test"
ng-tags-input,"grunt test"
nise,"mocha 'lib/**/*.test.js'"
node-dht-sensor,"mocha"
node-calendar,"mocha -R spec test/test-*.js"
node-cleanup,"tap tests/*.js"
node-expat,"vows --spec ./test.js"
ngprogress,"./node_modules/karma/bin/karma start --single-run"
nightmare,"make test"
node-apple-receipt-verify,"mocha --bail"
next-redux-saga,"jest"
ng-showdown,"grunt test"
ngprogress-lite,""
node-browser-history,"node test.js"
node-abi,"tape test/index.js"
nodemailer,"grunt"
node-dir,"./node_modules/.bin/mocha --reporter spec"
node-forge,"cross-env NODE_ENV=test mocha -t 30000 -R ${REPORTER:-spec} tests/unit/index.js"
nodal,"mocha ./test/runner.js"
node-fetch,"cross-env BABEL_ENV=test mocha --require babel-register --throw-deprecation test/test.js"
node-dijkstra,"eslint . && istanbul cover _mocha -- --ui bdd -R spec -t 5000"
nivo-slider,""
node-gzip,""
node-hid,"node src/test-ci.js"
node-easy-cert,"sh test/test.sh"
nodemailer-smtp-pool,"grunt"
node-observer,""
nodegit,"jshint lib test/tests test/utils examples lifecycleScripts && node --expose-gc test"
nodecredstash,"./node_modules/.bin/eslint . && node ./test/mocha.js junit coverage"
node-horseman,"mocha -R spec"
node-insights,"grunt test"
node-cron,"./node_modules/mocha/bin/mocha --recursive"
node-emoji,"./node_modules/.bin/mocha --require should --bail --reporter spec test/*"
node-geocoder,"jest"
node-loggly-bulk,"common lib/**/*.js lib/*.js test/helpers.js && vows test/*-test.js --spec"
nodemailer-smtp-transport,"grunt mochaTest"
node-memwatch,"mocha tests --reporter spec"
nodemailer-ses-transport,"grunt"
node-hook,"standard --verbose --fix index.js && gt test/jsTest.js --output"
node-gettext,"grunt"
nodemailer-html-to-text,"grunt"
node-crate,"standard --format lib/*.js && mocha -t 20000"
node-hue-api,"mocha test"
nodejs-license-file,"mocha ./test/index.js"
node-resque,"standard && jest"
node-int64,"nodeunit test.js"
node-isbn,"mocha test/spec"
node-microphone,""
node-ipc,"istanbul cover -x **/spec/** -dir ./spec/coverage jasmine"
nodemailer-mailgun-transport,"mocha"
node-getopt,""
node-ssh,"(npm run test:spec) && (npm run test:flow) && (npm run test:lint) && (npm run test:prettier)"
node-os-utils,"node_modules/.bin/mocha test/test.js"
node-red,"grunt"
node-sass-tilde-importer,"jest --coverage"
node-sass-middleware,"./node_modules/.bin/mocha"
node-config-manager,"./node_modules/jshint/bin/jshint . && NODE_ENV='test' ./node_modules/.bin/istanbul cover ./node_modules/.bin/_mocha test"
node-telegram-bot-api,"babel -d ./lib src && eslint ./src ./test ./examples && istanbul cover ./node_modules/mocha/bin/_mocha"
node-jose,"gulp test:nodejs"
nodes7,""
noloopfor,"echo "Error: no test specified" && exit 1"
node,""
node-dogstatsd,"./node_modules/.bin/mocha --recursive --require should"
nodemailer-express-handlebars,"mocha --recursive test/tests"
node-sass,"node_modules/.bin/mocha test/{*,**/**}.js"
node-tlv,"mocha -u exports ./tests"
node-snap7,""
node-mailjet,"mocha"
node-powershell,"nyc mocha"
node-schedule,"nodeunit"
node-netstat,"node node_modules/grunt-cli/bin/grunt test"
node-static,"vows --spec --isolate"
node-siege,"grunt test"
node-windows,""
node-polyglot,""
node-vagrant,"node ./node_modules/mocha/bin/mocha test"
node-zendesk,"node ./test/*-test.js"
node-pushnotifications,"./node_modules/.bin/istanbul cover ./node_modules/.bin/_mocha  --report lcovonly -- test/ --compilers jsx:babel-core/register --recursive && cat ./coverage/lcov.info | ./node_modules/coveralls/bin/coveralls.js"
node-gcm,"mocha test/**/*Spec.js"
node-zopfli-es,"t"
node-phpass,"node test.js"
node-redmine,"grunt serve"
node-ral,"mocha -t 5000 --check-leaks test/"
node-mongodb-fixtures,"echo "Error: no test specified" && exit 1"
node-persist,"./node_modules/mocha/bin/mocha tests/"
node-notifier,"eslint example/*.js lib/*.js notifiers/*.js test/**/*.js index.js && jest"
node-openload,"mocha ./test/test.js"
node-rsa,"grunt test"
node-redis-pubsub,"make test"
node-timecodes,"babel-node spec | tap-spec"
node-sprite-generator,"eslint . && istanbul test _mocha test -- --recursive --reporter spec --coverage && istanbul report --dir  build/coverage html"
node-red-node-test-helper,"mocha "test/**/*_spec.js""
node-xmpp-client,"mocha --recursive packages/*/test/ -t 5000 && ava && standard"
node-wget-promise,"./node_modules/.bin/babel src -d build && ./node_modules/.bin/mocha "build/**/*.test.js""
node-ssdp,"mocha --exit --recursive test"
nodemon,"jscs lib/**/*.js -v && for FILE in test/**/*.test.js; do echo $FILE; TEST=1 mocha --exit --timeout 30000 $FILE; if [ $? -ne 0 ]; then exit 1; fi; sleep 1; done"
node-uuid,"mocha test/test.js"
notifyjs,"rollup -c && karma start --browsers Firefox --single-run"
node-statsd,"mocha -R spec"
node-xlsx,"NODE_ENV=test jest --runInBand"
novnc-core,"echo "Error: no test specified" && exit 1"
nonogram-solver,"mocha"
node-pdftk,"rimraf test/files/*.temp.* && node pretest && mocha test/*.spec.js && rimraf test/files/*.temp.*"
node-osc,"eslint "lib/**/*.mjs" test/* examples/* && rm -rf dist/ && rollup --config rollup.config.mjs && c8 tap --no-coverage -j1 test/test-*.mjs && tap --no-coverage -j1 dist/test/test-*.js"
node-localstorage,"cake test"
nomnom,"./node_modules/.bin/nodeunit test/*.js"
node-zopfli,"eslint . && mocha test"
node-xmpp-core,"mocha --recursive test/unit && standard"
node-zookeeper-client,"jslint --node --sloppy index.js lib/*.js lib/jute/*.js && mocha --recursive --reporter spec test/*"
nodeunit,"node ./bin/nodeunit"
node-uci,"jest"
noisejs,"echo "Error: no test specified" && exit 1"
node-wit,"mocha --timeout 10000 ./tests/lib.js"
normalize-path,"mocha"
nuclear-js-react-addons-chefsplate,"eslint . && karma start --single-run"
npm-dependants,"prettier-standard && standard && tap"
nopt,"tap test/*.js"
no-scroll,""
nssm,"eslint -f unix . && jsinspect && nsp check && npm-check-updates --error-level 2 && node ./node_modules/istanbul/lib/cli.js cover ./node_modules/mocha/bin/_mocha -- -R spec ./test/*"
npm-cache-filename,"tap test.js"
normalplaytime,"./node_modules/mocha/bin/mocha"
notp,"expresso"
normalize-package-data,"tap test/*.js"
numjs,"grunt test"
normalize-jss,""
ntlm-client,""
number-is-nan,"ava"
npm-profile,"tap && standard index.js"
npm-license-crawler,"istanbul cover --print both vows --"
npm-package-arg,"standard && tap -J --coverage test/*.js"
npm-registry-package-info,"if [ "${TRAVIS}" ]; then npm run test-ci; else npm run test-local; fi"
npm-run,"tape test/*.js && standard"
npm-paths,"mocha"
nslog,"jasmine-node --captureExceptions --coffee spec/"
npmlog,"standard && tap test/*.js"
notify,""
nunjucks,"eslint nunjucks scripts tests && cross-env NODE_ENV=test scripts/bundle.js && cross-env NODE_ENV=test scripts/testrunner.js"
number-to-words,"jasmine"
npm,"tap --timeout 120 test/tap/*.js"
nspell,"remark . -qfo && prettier --write '**/*.js' && xo --fix && browserify . -s nspell > nspell.js && browserify . -s nspell -p tinyify > nspell.min.js && nyc --reporter lcov tape test/index.js"
npm-which,"node test/index.js | tap-spec"
npm-user-packages,"xo && ava"
ns-api,"eslint . && node test.js"
npm-install-webpack-plugin,"NODE_ENV=test nyc mocha"
numeral,"grunt"
num2fraction,"tape test/*.js"
nuclear-js,"grunt ci"
nyaapi,"standard --verbose --fix | snazzy && nyc ava --verbose --serial"
nsqjs,"mocha -R spec -b"
nwsapi,""
nunjucks-date,"jest --coverage"
npm-packlist,"tap test/*.js --100 -J"
oakdex-pokedex,"mocha --bail"
object-assign,"xo && mocha"
objects-to-csv,"node node_modules/jest/bin/jest"
nut-pipe,"echo "Error: no test specified" && exit 0"
oauth2-implicit,"karma start karma.conf-ci.js --single-run"
npm-list-author-packages,"if [ "${TRAVIS}" ]; then npm run test-ci; else npm run test-local; fi"
n-readlines,"tape test/*.test.js"
nprogress,"mocha"
oauth2-server,"./node_modules/.bin/jshint --config ./.jshintrc lib test && NODE_ENV=test ./node_modules/.bin/mocha 'test/**/*_test.js'"
notie,""
object-diff,"node test"
nvd3,"grunt"
oauth,""
oauth2orize,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js test/**/*.test.js"
object.fromentries,""
oboe,"node ./node_modules/grunt-cli/bin/grunt headless-mode default"
object.getownpropertydescriptors,""
oauth-shim,"mocha test/**/*.js"
obelisk.js,""
npm-registry-fetch,"tap && standard"
object-mapper,"node test/test.js"
object-assign-deep,""
object-fit-images,"npm-run-all --silent jsfix build:*"
nwmatcher,""
openapi-factory,"mocha tests/**/*.js -R spec"
object-merge,"jasmine-node specs/"
object.omit,"mocha"
object-keys-mapping,"mocha --require babel-core/register"
ol,"eslint tasks test rendering src/ol examples config && tsc --pretty && karma start test/karma.config.js --single-run --log-level error && node rendering/test.js --force"
object-inspect,"eslint . && tape test/*.js && npx aud --production"
object-hash,"node ./node_modules/.bin/mocha test"
object-path,"istanbul cover ./node_modules/mocha/bin/_mocha test.js --report html -- -R spec"
oidc-provider,"node ./test/run"
observe-js,"echo "Error: no test specified" && exit 1"
object-refs,"grunt test"
oclazyload,"karma start karma.conf.js"
object-joiner,"jest"
opener,""
object-keys,"jscs test/*.js *.js && node test/index.js"
oja,"./node_modules/.bin/mocha test"
oibackoff,"tap test/"
offscreen-canvas,"yarn lint && size-limit && yarn spell"
obj-file-parser,"jest"
object.pick,"mocha"
ofe,""
oidc-token-manager,"echo "Error: no test specified" && exit 1"
offline-js,""
openlayers,"eslint tasks test src examples transforms && node tasks/test.js start test/karma.config.js --single-run"
omggif,""
oblo-util,"jasmine-node oblo-util.spec.js"
open-graph,"echo "Error: no test specified" && exit 1"
onionoo,"xo && nyc ava"
open-graph-scraper,"nyc --reporter=html --reporter=text --exclude=tests/ mocha --require ./tests/helpers/bootstrap.js --recursive "./tests/unit/**/*.spec.js" && mocha --require ./tests/helpers/bootstrap.js --recursive "./tests/integration/**/*.spec.js" --timeout 10000"
oniguruma,"jasmine-focused --captureExceptions spec/*"
omelette,""
openapi-sampler,"gulp"
object-map,"node test.js"
one-time,"node test.js"
omgopass,"jest"
onesignal-cordova-plugin,""
once,"tap test/*.js"
opentok,""
package-name-regex,"base test"
ospec,""
on-wake-up,""
openseadragon,"grunt test"
ot,"grunt lint test qunit"
opossum,"standardx test/*.js index.js lib/*.js test/*/*.js && nyc tape test/*.js | tap-spec"
on-headers,"mocha --reporter spec --bail --check-leaks test/"
optimize-css-assets-webpack-plugin,"jest"
openid,"nodeunit test/"
orchestrator,"mocha"
objtools,"node ./node_modules/.bin/mocha ./test -R spec"
omit-empty,"mocha"
openpgp,"grunt && grunt test"
orderedmap,""
ooura,"jasmine"
openurl,""
papaparse,"eslint --no-ignore papaparse.js Gruntfile.js .eslintrc.js 'tests/**/*.js' && mocha tests/node-tests.js tests/test-cases.js && node tests/test.js --mocha-headless-chrome"
ontime,"tape test/*.js"
on-finished,"mocha --reporter spec --bail --check-leaks test/"
openurl2,""
os-homedir,"node test.js"
pacote,"tap"
openstack-wrapper,"./node_modules/nodeunit/bin/nodeunit ./test"
orientjs,"./node_modules/.bin/jshint ./lib && echo "NOTICE: If tests fail, please ensure you've set the correct credentials in test/test-server.json"; node ./node_modules/mocha/bin/mocha ./test/index.js ./test/**/*.js ./test/**/**/*.js ./test/**/**/**/*.js ./test/**/**/**/**/*.js --reporter=spec -t 10000 --exit"
overload-protection,"tap test"
os-service,""
osenv,"tap test/*.js"
omit-deep-lodash,"gulp && mocha && eslint . --cache"
optimist,"tap ./test/*.js"
page-flip,""
pako,""
ouibounce,"mocha"
osrs-json-api,"mocha --timeout 6000"
packery,"echo "Error: no test specified" && exit 1"
original,"mocha test.js"
osrm,"node ./node_modules/eslint/bin/eslint.js -c ./.eslintrc features/step_definitions/ features/support/ && node ./node_modules/cucumber/bin/cucumber.js features/ -p verify && node ./node_modules/cucumber/bin/cucumber.js features/ -p verify -m mmap && node ./node_modules/cucumber/bin/cucumber.js features/ -p mld && node ./node_modules/cucumber/bin/cucumber.js features/ -p mld -m mmap"
p2,""
opentype.js,"mocha --require reify --recursive && jshint . && jscs ."
osmtogeojson,"npm ls --depth=Infinity > /dev/null && mocha -R spec && node test-cli/cli.test.js | faucet"
p5,"grunt"
parcel-bundler,"lerna run test --stream"
pad-left,"mocha"
owl.carousel,""
parity-pmr,"mocha"
oracledb,"mocha --config test/opts/.mocharc.yaml && node test/opts/version.js"
page-icon,"babel src -d lib --source-maps && mkdir -p out && mocha --compilers js:babel-register"
osmosis,"node ./node_modules/.bin/nodeunit test"
outliers,""
paradisebotsapi.js,"echo "Error: no test specified" && exit 1"
paho-mqtt,""
parse5-html-rewriting-stream,"eslint . && mocha --ui exports --reporter progress --timeout 20000 packages/**/test/*.test.js"
page,"jshint index.js test/tests.js && mocha test/tests.js"
parquetjs,"mocha"
pa11y,"make ci"
parent-package-json,"xo && nyc ava"
passport-apple,"echo "Error: no test specified" && exit 1"
pangu,"rm -rf ./dist/browser/ && webpack && cp -rf ./dist/browser/pangu.min.js ./browser_extensions/chrome/vendors/pangu.min.js && cp -rf ./browser_extensions/chrome/ ./browser_extensions/paranoid-auto-spacing/ && karma start && rm -rf ./dist/node/ ./dist/shared/ && babel src/ -d dist/ --ignore browser/* && mocha --compilers js:babel-register test/shared/ test/node/"
parse-color,"tape test/*.js"
parse-filepath,"mocha"
overlayscrollbars,"echo "Error: no test specified" && exit 1"
owasp-password-strength-test,"mocha --recursive --reporter spec test.js"
os-tmpdir,"node test.js"
parse-github-url,"mocha"
parity-pmd,"mocha"
parse-data-url,"mocha"
parameterize,""
parsecurrency,"eslint *.js && mocha test.js"
parse5-htmlparser2-tree-adapter,"eslint . && mocha --ui exports --reporter progress --timeout 20000 packages/**/test/*.test.js"
parameter,"mocha -R spec -t 1000 test/*.test.js"
parsimmon,"prettier --list-different '{examples,src,test}/**/*.js' webpack.config.js && eslint examples src test webpack.config.js && nyc --reporter=lcov --reporter=text-summary npm run test:mocha"
parallel-transform,""
parse5,"eslint . && mocha --ui exports --reporter progress --timeout 20000 packages/**/test/*.test.js"
passport-anonymous,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js"
package-info,"mocha"
parse-git-config,"mocha"
parse5-parser-stream,"eslint . && mocha --ui exports --reporter progress --timeout 20000 packages/**/test/*.test.js"
pascalcase,"mocha"
paralleljs,"jasmine-node --verbose test/specs"
parse5-plain-text-conversion-stream,"eslint . && mocha --ui exports --reporter progress --timeout 20000 packages/**/test/*.test.js"
parents,"tap test/*.js"
parse-conflict-json,"tap"
parse-glob,"mocha"
parse-cache-control,"tape test.js"
parity-poe,"mocha"
parse-key,"node-trap test/*.js"
parse-markdown-links,"tape test && standard"
parse-gitignore,"mocha"
parse-full-name,"mocha test/"
parse-mockdb,"mocha ./test/test"
parse-author,"mocha"
parse-package-name,"jest && eslint *.js"
parse-env-string,"standard && node test.js"
parse-unit,"node test.js"
parse5-sax-parser,"eslint . && mocha --ui exports --reporter progress --timeout 20000 packages/**/test/*.test.js"
parse-numeric-range,"./node_modules/mocha/bin/mocha"
parse,"cross-env PARSE_BUILD=node jest"
parse-link-header,"tap test/*.js"
passport-facebook,"node_modules/.bin/mocha --require test/bootstrap/node test/*.test.js"
passport-google-oauth2,"make test"
passport-cognito,"echo "Error: no test specified" && exit 1"
passport-http,"NODE_PATH=lib node_modules/.bin/vows test/*-test.js test/**/*-test.js"
parse5-serializer-stream,"eslint . && mocha --ui exports --reporter progress --timeout 20000 packages/**/test/*.test.js"
passport-local,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js"
passport-github2,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js"
parse-human-date-range,"eslint '{index,test/**/*}.js' && istanbul cover _mocha 'test/**/*.js' && istanbul check-coverage"
parse-passwd,"mocha"
passport-beam,""
passport-google-oauth20,"node_modules/.bin/mocha --require test/bootstrap/node test/*.test.js test/**/*.test.js"
passport-github,"node_modules/.bin/mocha --require test/bootstrap/node test/*.test.js"
passport-discord,"echo "Error: no test specified" && exit 1"
parse-torrent-file,"standard && tape test/*.js && zuul -- test/*.js"
parse-json,"xo && nyc ava"
parse-torrent,"standard && tape test/*.js && zuul -- test/basic.js"
passport-linkedin-oauth2,"mocha --require should -t 5000"
parseurl,"mocha --check-leaks --bail --reporter spec test/"
passport-azure-ad,"grunt run_tests"
passport-facebook-token,""
passport-http-bearer,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js"
passport-auth-token,"mocha --reporter spec --require test/bootstrap/node test/*.test.js"
passport-instagram,"NODE_PATH=lib node_modules/.bin/vows test/*-test.js"
parse-prefer-header,"eslint . && mocha test"
passport-google-oauth,"node_modules/.bin/mocha --require test/bootstrap/node test/*.test.js"
parse-path,"node test"
passport-oauth2-refresh,"node_modules/mocha/bin/mocha test/refresh.spec.js"
passport-kakao,"mocha -r node_modules/ts-node/register ./tests/**/*.spec.ts"
passport-oauth2-client-password,"NODE_PATH=lib node_modules/.bin/vows test/*-test.js"
passport-bnet,"mocha test/**/*.js"
passport-steam,"ava test/*.test.js"
passport-auth0,"mocha"
passport-spotify,"make coveralls"
passport-remember-me-extended,"NODE_PATH=./lib node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js"
passport-naver,""
passport-local-mongoose,"mocha -R spec test/"
passport-jwt,"./node_modules/.bin/mocha --reporter spec --require test/bootstrap test/*test.js"
passport-twitch-latest,""
passport-strategy,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js"
passport-instagram-graph,"NODE_PATH=lib node_modules/.bin/vows test/*-test.js"
password-hash-and-salt,"grunt test"
pathwatcher,"grunt test"
passport,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js test/**/*.test.js"
pdfjs-dist,""
pathval,"eslint --ignore-path .gitignore . && istanbul cover _mocha && karma start --singleRun=true && lcov-result-merger 'coverage/**/lcov.info' | coveralls; exit 0"
passport-oauth2,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js test/**/*.test.js"
payment,"karma start --single-run --browsers PhantomJS"
pdfkit,"jest -i"
passport-unique-token,"jest --detectOpenHandles"
passport-vkontakte,"vows test/*-test.js"
pcm-volume,""
pdfmake,"grunt test"
path-is-absolute,"node test.js"
pbkdf2,"standard && tape test/*.js"
passport.socketio,"mocha"
passport-instagram-token,"istanbul cover _mocha"
pdf-thumbnail,"echo "Error: no test specified" && exit 1"
passport-saml-metadata,"semistandard lib/*.js lib/**/*.js test/*.js test/**/*.js --fix && nyc npm run mocha"
pdf-fill-form,""
passport-saml,"mocha"
pause,"mocha --reporter spec --bail --check-leaks test/"
password-hash,""
pdfobject,"echo "Error: no test specified" && exit 1"
pg,"yarn build && yarn lerna exec yarn test"
pdf-viewer-reactjs,"echo "Error: no test specified""
pdf-image,"mocha tests/*"
path-regex,"mocha -R spec"
pause-me,"echo "Error: no test specified" && exit 1"
pathfinding,"gulp test"
perfy,"echo "Error: no test specified" && exit 1"
passport-microsoft,""
pbf2json,"test/pretest.sh && ./bin/units"
paypal-rest-sdk,"grunt"
passport-windowsauth,"mocha"
pbf,"eslint index.js compile.js test/*.js bench/bench-tiles.js bin/pbf && tap test/*.test.js"
paystack,"./node_modules/.bin/mocha ./test/*.js --reporter spec --timeout 8000"
password,""
path-is-inside,"mocha"
pem,"grunt"
pem-jwk,"tap test"
peer-dial,""
phonetic,"echo "Error: no test specified" && exit 1"
phonegap-nfc,""
pell,""
passport-twitter,"node_modules/.bin/mocha --require test/bootstrap/node test/*.test.js"
pid-from-port,"xo && ava"
petit-dom,"bundlesize && babel-node --presets=es2015 ./test | faucet"
phantom,"gulp build:test && eslint . && flow check && jest"
phonegap-plugin-barcodescanner,"jasmine-node --color spec"
pg-copy-streams,"node test"
pg-ears,"ava --verbose"
permit,"yarn build && yarn lint && mocha --require babel-core/register ./test/index.js"
phantomjs,"nodeunit --reporter=minimal test/tests.js"
phoenix,""
pg-escape,"mocha --require should --reporter spec"
path-parse,"node test.js"
pegjs,"make lint && make spec"
pick-deep,"mocha test"
pify,"xo && ava"
pet-finder-api,"./node_modules/.bin/mocha --grep '#skip' --invert"
phone-formatter,"./node_modules/mocha/bin/mocha"
pg-large-object,"nodeunit ./test/promiseFromCallback.js ./test/pg.js ./test/pgPromise.js"
pickadate,"grunt test --verbose"
pgwmodal,""
picturefill,"grunt test --verbose"
photoswipe,"grunt jshint"
p-fifo,"ava test.js --verbose"
pica,"make test"
phonon,""
phone,"jest && codecov"
pg-pool,"node_modules/.bin/standard && node_modules/.bin/mocha"
phantomcss,""
php-serialize,"ava spec/*-spec.js"
pick-weight,"jshint index.js && mocha -R spec"
pg-format,"node ./node_modules/mocha/bin/mocha"
phonegap,"node node_modules/jasmine-node/bin/jasmine-node --color spec"
pi-camera,"echo "Error: no test specified" && exit 1"
pinyin,"make test"
picomatch,"eslint --cache --cache-location node_modules/.cache/.eslintcache --report-unused-disable-directives --ignore-path .gitignore . && mocha --reporter dot"
pigpio-dht,"echo "Error: no test specified" && exit 1"
photonui,"grunt test"
pixl-xml,""
pinyin-engine,"mocha"
pkijs,"cross-env NODE_ENV=test nyc mocha --timeout 40000 --require @babel/register test/s_*.js && cross-env NODE_ENV=test nyc --clean=false mocha --timeout 40000 --require @babel/register test/n_*.js"
pkcs7-padding,"jasmine JASMINE_CONFIG_PATH=jasmine.json"
pngquant-bin,"xo && ava"
point-in-polygon,"tape test/*.js"
pikaday,"testling"
phonegap-facebook-plugin,""
pidusage,"standard index.js lib/*.js test/*.js && node test/test.js | faucet"
play-sound,"export PATH=$PATH:./shims && node_modules/.bin/mocha tests.js"
pino,"standard | snazzy && tap --100 test/*test.js"
port-numbers,"make test"
postcss-modules-local-by-default,"eslint index.js test.js && tape test.js"
pino-pretty,"tap --100 'test/**/*.test.js'"
postcss-custom-properties,"eslint src/{*,**/*}.js --cache --ignore-path .gitignore --quiet && postcss-tape"
pngjs,"yarn lint && yarn prettier:check && tape test/*-spec.js | tap-dot && node test/run-compare"
platform,"echo "See the repository CONTRIBUTING.md for testing instructions.""
plantuml-encoder,"standard && mocha"
phoenix_live_view,""
ping,""
pinkyswear,"node promise-test.js pinkyswear.js; node promise-test.js pinkyswear.min.js; mocha pinkyswear-additional-functionality-test.js"
postcss-reporter,"eslint . && tape test"
pino-http,"standard && tap --no-cov test.js"
polymer-ts,""
piwik-tracker,"mocha --reporter spec"
pipes-and-filters,"gulp spec"
pino-std-serializers,"tap --no-cov 'test/**/*.test.js'"
polycrc,""
png-img,"./dev/test"
portscanner,"ava"
polyfill-service,"rimraf ./polyfills/__dist && rimraf ./test/results && node tasks/node/updatesources && node tasks/node/buildsources && mocha test/node/**/*.js && nyc mocha test/unit --recursive && mocha test/integration --recursive --timeout 10000 --slow 2000 && node tasks/node/spawn service remote-test:quick"
pkgcloud,"make test"
p-loading,"jscs src && grunt travis --verbose"
pikaday-time,""
pixelmatch,"eslint index.js bin/pixelmatch test/test.js && node test/test.js"
plugapi,"mocha"
polka,"lerna bootstrap && tape tests/*.js | tap-spec"
postcss-calc,"eslint src && del-cli dist && cross-env BABEL_ENV=publish babel src --out-dir dist --ignore src/__tests__/**/*.js && jison src/parser.jison -o dist/parser.js && ava"
polygon-lookup,"node test/test.js | tap-spec"
pleasejs,"Please.make_color();"
popup-window,""
pizzip,"cd test && qunit -c node.js -t test.js && grunt build && grunt test"
plotly.js-basic-dist,"node tasks/pretest.js && karma start test/jasmine/karma.conf.js --nowatch && node tasks/test_bundle.js && node tasks/test_image.js && node tasks/test_export.js && node tasks/test_syntax.js && node tasks/find_locale_strings.js --no-output && eslint --version && eslint ."
plupload,""
pi-spi,"node test"
polyline,"eslint --no-eslintrc -c .eslintrc src && tap --coverage test/polyline.test.js"
postcss-icss-values,"jest --coverage"
pino-multi-stream,"standard && tap --100 test/*.test.js"
postcss-less,"ava"
podcast,"eslint src && babel src -d dist && ava"
postcss-flexbugs-fixes,"gulp"
plotly.js,"node tasks/pretest.js && karma start test/jasmine/karma.conf.js --nowatch && node tasks/test_bundle.js && node tasks/test_image.js && node tasks/test_export.js && node tasks/test_syntax.js && node tasks/find_locale_strings.js --no-output && eslint --version && eslint ."
podium,"lab -a code -t 100 -L"
postmate,"jest --coverage && gulp test && es-check es5 build/postmate.min.js"
postcss-modules-resolve-imports,"gulp --cwd . --gulpfile scripts/gulpfile.js transpile && jest"
postcss-gap-properties,"rollup -c .rollup.js --silent && echo 'Running tests...'; npm run test:js && postcss-tape"
plurals-cldr,"make test"
poster-image,"echo "Error: no test specified" && exit 1"
png.js,""
postcss-preset-env,"eslint src/*.js src/lib/*.js src/patch/*.js --cache --ignore-path .gitignore --quiet && postcss-tape"
pouchdb-adapter-leveldb,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
postman-collection,"node npm/test.js"
places,""
polygon,"tape test/test.js | tap-spec"
postcss-normalize,"npm install && npx rollup -c .rollup.js && npx eslint --cache src && npx postcss-tape"
postcss-modules-scope,"mocha --compilers js:babel/register && eslint src && babel --out-dir lib src"
pluralize,"semistandard && istanbul cover node_modules/mocha/bin/_mocha -- -R spec --bail"
pouchdb-adapter-http,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
polygon-selfintersect,"mocha"
pouchdb-find,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
postcss-focus-within,"npm install && npx rollup -c .rollup.js && npx eslint --cache src && npx postcss-tape"
posterus,"node test/test"
postcss-modules-values,"yarn lint && mocha"
postcss-safe-parser,"jest-ci --coverage && eslint-ci . && ./test/integration.js"
postcss-header,"mocha"
postcss-url,"eslint --fix . && mocha"
plist,"make test"
postcss-import,"eslint . --fix && ava"
pngjs2,"eslint lib && tape test/*-spec.js | tap-dot && node test/run-compare"
pouchdb-adapter-cordova-sqlite,"standard"
prelude-ls,"make test"
