babylon,"eslint src bin test && flow && rimraf lib && rollup -c -m && ava"
backbone,"karma start && coffee test/model.coffee && eslint backbone.js test/*.js"
base64-js,"standard && tape test/*.js"
base-64,"mocha tests/tests.js"
basic-auth,"mocha --check-leaks --reporter spec --bail"
bcryptjs,"node node_modules/testjs/bin/testjs"
bcrypt,"npm install --build-from-source && nodeunit test"
bignumber.js,"node test/test"
bindings,""
bip39,"rm -rf src && tsc -p tsconfig.json && prettier 'ts_src/**/*.ts' --ignore-path ./.prettierignore --check && tslint -p tsconfig.json -c tslint.json && tape test/*.js"
bizcharts,"jest"
blessed,""
bl,"standard *.js test/*.js && node test/test.js | faucet"
bluebird,"node --expose-gc tools/test.js"
bn.js,"standardx && mocha --reporter=spec test/*-test.js"
body-parser,"mocha --require test/support/env --reporter spec --check-leaks --bail test/"
boom,"lab -a @hapi/code -t 100 -L -Y"
bootstrap,"npm-run-all lint dist js-test docs-build docs-lint"
boxen,"xo && nyc ava && tsd"
brfs,"tap test/*.js"
broccoli-funnel,"mocha tests/"
broccoli-merge-trees,"mocha"
browserify,"tap test/*.js"
browserslist,"jest --coverage && eslint . && check-dts && size-limit && yaspeller *.md"
browser-sync,"lerna run build && lerna run test --scope browser-sync"
bs58,"standard && tape test/index.js"
bson,"tsc && api-extractor run --typescript-compiler-folder node_modules/typescript --local && rimraf 'lib/**/*.d.ts*' && downlevel-dts bson.d.ts bson.d.ts && rollup -c rollup.config.js && mocha test/node test/*_tests.js && karma start karma.conf.js"
buffer,"standard && node ./bin/test.js"
bufferutil,"mocha"
bulma,""
bunyan,"tap test/*.test.js  # skip dtrace tests"
busboy,"node test/test.js"
bytebuffer,"node node_modules/testjs/bin/testjs tests/suite.js"
bytes,"mocha --check-leaks --reporter spec"
camelcase,"xo && ava && tsd"
canvas,"mocha test/*.test.js"
case-sensitive-paths-webpack-plugin,"mocha test/"
chai-as-promised,"mocha"
chai,"make test"
chalk,"xo && nyc ava && tsd"
chance,"ava"
change-case,"lerna run test"
chart.js,"concurrently "npm:lint-*" && cross-env NODE_ENV=test karma start --auto-watch --single-run --coverage --grep"
cheerio,"eslint --ignore-path .gitignore . && prettier "**/*.{js,ts,md,json,yml}" --ignore-path .gitignore --check && jest"
child_process,""
child-process-promise,"mocha --ui bdd --reporter spec ./test/"
chokidar,"eslint --report-unused-disable-directives --ignore-path .gitignore . && mocha --exit --timeout 90000"
classnames,"mocha tests/*.js"
clean-css,"vows"
clean-webpack-plugin,"jest"
clear,""
cli-color,"node ./node_modules/tad/bin/tad"
cli,""
clipboard,"karma start --single-run"
clipboardy,"xo && ava && tsd"
cli-spinner,""
cli-table2,"gulp coverage"
cli-table,"make test"
cli-ux,"yarn build --noEmit && tsc -p test --noEmit && mocha --forbid-only "test/**/*.test.ts" && yarn lint"
clone,"nodeunit test.js"
clui,""
codemirror,"node ./test/run.js"
coffee-script,"node ./bin/cake test"
color,"xo && mocha"
colors,"node tests/basic-test.js && node tests/safe-test.js"
columnify,"npm prune && make prepublish && tape test/*.js | tap-spec"
commander,"jest && tsd"
command-exists,"mocha test/test.js"
command-line-args,"rollup -c && esm-runner 'test/**/*.mjs'"
command-line-usage,"test-runner test/*.js"
common-tags,"eslint .*rc.js *.js src/**/*.js --ignore-pattern '!.*rc.js' && jest src"
component-emitter,"make test"
compression,"mocha --check-leaks --reporter spec --bail"
concat-stream,"tape test/*.js test/server/*.js"
config,"./node_modules/vows/bin/vows test/*.js --spec"
configstore,"xo && ava"
connect-flash,"NODE_PATH=lib node_modules/.bin/vows test/*-test.js"
connect-history-api-fallback,"jest && eslint lib/*.js test/*.js"
connect-mongo,"run-s build test:*"
connect,"mocha --require test/support/env --reporter spec --bail --check-leaks test/"
connect-redis,"nyc tape "test/*-test.js""
consolidate,"eslint . && mocha"
content-type,"mocha --reporter spec --check-leaks --bail test/"
convert-source-map,"tap test/*.js --color"
cookie,"mocha --reporter spec --bail --check-leaks --ui qunit test/"
cookie-parser,"mocha --reporter spec --bail --check-leaks test/"
co,"mocha --harmony"
copy-webpack-plugin,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
core-js,"run-s init test-lint bundle test-unit test-promises test-observables test-entries test-targets-parser"
cors,"eslint lib test && nyc --reporter=html --reporter=text mocha --require test/support/env"
cosmiconfig,"jest --coverage"
coveralls,"xo && _mocha -b -R spec"
crc,"rm -fr lib; babel --out-dir ./lib/es6 *.js; cd commonjs; babel --out-dir ../lib *.js && eslint *.js test/{,**/}*.js && mocha test/*.test.js && ./webpack-test/test.sh"
create-hash,"npm run-script standard && npm run-script unit"
create-react-class,"node ./scripts/jest/jest-cli.js"
cron,"jest --coverage"
cross-env,"kcd-scripts test"
cross-fetch,""
cross-spawn,"jest --env node --coverage"
crypto-js,""
crypto,"echo "Error: no test specified" && exit 1"
css-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
cssnano,"yarn lint && yarn test:coverage"
css,"mocha --require should --reporter spec test/*.js"
csv,"mocha test/**/*.{coffee,ts}"
csv-parse,"cd lib && babel *.js -d es5 && cd .. && browserify lib/index.js --transform babelify --standalone parse > lib/browser/index.js && browserify lib/sync.js --transform babelify --standalone parse > lib/browser/sync.js && eslint lib/*.js && TS_NODE_COMPILER_OPTIONS='{"strictNullChecks":true}' mocha test/**/*.{coffee,ts}"
cuid,""
d3-array,"mocha 'test/**/*-test.js' && eslint src test"
d3,"mocha 'test/**/*-test.js' && eslint src test"
d3-scale,"TZ=America/Los_Angeles mocha 'test/**/*-test.js' && eslint src test"
d3-selection,"mocha 'test/**/*-test.js' && eslint src test"
d3-shape,"mocha 'test/**/*-test.js' && eslint src test"
date-fns,"karma start config/karma.js"
dateformat,"./node_modules/.bin/babel src --out-dir lib && uglifyjs lib/dateformat.js -o lib/dateformat.js && mocha"
dayjs,"TZ=Pacific/Auckland npm run test-tz && TZ=Europe/London npm run test-tz && TZ=America/Whitehorse npm run test-tz && date && jest test/timezone.test --coverage=false && jest"
deasync,"node spec"
debounce,"minijasminenode test.js"
debug,"istanbul cover _mocha -- test.js && karma start --single-run && xo"
decamelize,"xo && ava && tsd"
decompress,"xo && ava"
deep-assign,"xo && ava"
deep-diff,"eslint index.js test && mocha test/**/*.js"
deep-equal,"eslint . && nyc tape 'test/**/*.js' && npx aud --production"
deep-extend,"./node_modules/.bin/mocha"
deepmerge,"rollup -c && tape test/*.js && jsmd readme.md && tsc --noEmit test/typescript.ts && ts-node test/typescript.ts"
del,"xo && ava && tsd"
depd,"mocha --reporter spec --bail test/"
detect-port,"egg-bin test"
diff,"grunt"
discord.js,"eslint src && docgen --source src --custom docs/index.yml && tslint typings/index.d.ts"
dockerode,"./node_modules/mocha/bin/mocha -R spec --exit"
dom-helpers,"karma start --single-run"
dotenv,"standard && dtslint types && tap tests/*.js --100"
dot,"if-node-version '>=4' eslint *.js --ignore-pattern *.min.js && nyc npm run test-spec"
download,"xo && ava"
draft-js,"node node_modules/fbjs-scripts/node/check-dev-engines.js package.json && cross-env NODE_ENV=test jest"
echarts,"npx jest --config test/ut/jest.config.js"
ejs,"mocha"
elasticsearch,"grunt test"
electron,"node ./script/spec-runner.js"
element-resize-detector,"grunt test"
element-ui,"eslint src/**/* test/**/* packages/**/* build/**/* --quiet && node build/bin/gen-cssfile && gulp build --gulpfile packages/theme-chalk/gulpfile.js && cp-cli packages/theme-chalk/lib lib/theme-chalk && cross-env CI_ENV=/dev/ BABEL_ENV=test karma start test/unit/karma.conf.js --single-run"
elliptic,"eslint lib test && istanbul test _mocha --reporter=spec test/index.js"
ember-cli-babel,"mocha node-tests && ember test"
ember-cli-htmlbars,"ember test && mocha node-tests/*.js"
envify,"node test.js | tap-spec"
enzyme-adapter-react-16,"lerna run lint && mocha --recursive packages/enzyme-test-suite/build"
enzyme,"lerna run lint && mocha --recursive packages/enzyme-test-suite/build"
errorhandler,"mocha --reporter spec --bail --check-leaks test/"
es6-error,"cross-env BABEL_ENV=test mocha --require babel-core/register --recursive"
es6-promise,"ember test"
es6-promisify,"babel lib/promisify.js -o dist/promisify.mjs --config-file ./babel.config-module.js && babel lib/promisify.js -o dist/promisify.js --config-file ./babel.config-nomodule.js && tape test"
es6-shim,"eslint es6-shim.js test/*.js test/*/*.js && eslint es6-sham.js test-sham/*.js && evalmd *.md && NODE_OPTIONS='--unhandled-rejections=none' npm run tests-only && aud --production"
escape-html,"mocha test/"
escape-string-regexp,"xo && ava && tsd"
escodegen,"gulp travis"
eslint-config-airbnb-base,""
eslint-config-airbnb,""
eslint-config-prettier,"eslint . && prettier --check . && jest && node ./bin/cli.js index.js && node ./bin/cli.js react.js ./bin/cli.js && node scripts/build.js"
eslint-config-react-app,"cd packages/react-scripts && node bin/react-scripts.js test"
eslint-config-standard,"eslint . --config=eslintrc.json && tape test/*.js"
eslint-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
eslint,"node Makefile.js test"
eslint-plugin-babel,"mocha ./tests/rules/*.js"
eslint-plugin-flowtype,"mocha --require @babel/register ./tests/rules/index.js"
eslint-plugin-import,"linklocal && cross-env BABEL_ENV=test nyc -s mocha tests/src && eslint ."
eslint-plugin-jest,"jest"
eslint-plugin-jsx-a11y,"eslint  --config .eslintrc src __tests__ __mocks__ scripts --fix && if [ ! -e ./.flowconfig ]; then echo "Could not find .flowconfig"; else flow; test $? -eq 0 -o $? -eq 2; fi && jest --coverage __tests__/**/* && aud --production"
eslint-plugin-node,""
eslint-plugin-prettier,"eslint . && mocha"
eslint-plugin-promise,"jest"
eslint-plugin-react-hooks,"node ./scripts/jest/jest-cli.js"
eslint-plugin-react,"eslint ./ && istanbul cover node_modules/mocha/bin/_mocha tests/lib/**/*.js tests/util/**/*.js tests/index.js && aud --production"
eslint-plugin-standard,"standard && mocha tests/"
eslint-plugin-vue,"nyc npm run test:base -- "tests/integrations/*.js" --timeout 60000"
esm,"node script/build.js --test && node script/test.js"
esprima,"tsc -p src/ && webpack && node tools/fixupbundle.js && node test/verify-line-ending.js && node tools/generate-fixtures.js && node test/unit-tests.js && mocha -R dot test/api-tests.js && node test/grammar-tests.js && node test/regression-tests.js && node test/hostile-environment-tests.js && node test/check-version.js && eslint src/*.ts && tsfmt --verify src/*.ts && tsfmt --verify test/*.js && istanbul cover test/unit-tests.js && istanbul check-coverage --statement 100 --branch 100 --function 100"
estraverse,"npm run-script lint && npm run-script unit-test"
etag,"mocha --reporter spec --bail --check-leaks test/"
ethereumjs-tx,"ts-node node_modules/tape/bin/tape ./test/index.ts"
ethereumjs-util,"tape -r ts-node/register test/*.spec.ts && karma start karma.conf.js"
eventemitter2,"mocha ./test/loader.js --exit --timeout=3000"
eventemitter3,"c8 --reporter=lcov --reporter=text mocha test/test.js"
events,"node tests/index.js"
event-stream,"asynct test/"
execa,"xo && nyc ava && tsd"
express,"mocha --require test/support/env --reporter spec --bail --check-leaks test/ test/acceptance/"
express-session,"mocha --require test/support/env --check-leaks --bail --no-exit --reporter spec test/"
extend,"eslint . && covert test && npx aud"
extend-shallow,"mocha"
extract-text-webpack-plugin,"jest"
extract-zip,"yarn lint && ava"
faker,"node_modules/.bin/mocha test/*.*.js"
fancy-log,"eslint . && mocha --async-only"
fastclick,""
fast-glob,"mocha "out/**/*.spec.js" -s 0"
fbjs,""
figlet,"grunt test"
figures,"xo && ava && tsd"
file-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
file-saver,"echo "Error: no test specified" && exit 0"
filesize,"rollup -c && eslint test/*.js src/*.js && nodeunit test/*.js"
file-type,"xo && ava && tsd"
finalhandler,"mocha --reporter spec --bail --check-leaks test/"
find-up,"xo && ava && tsd"
findup-sync,"eslint . && nyc mocha --async-only"
firebase-admin,"run-s lint test:unit"
firebase,"node tools/pretest.js && lerna run --concurrency 4 --stream test"
flat,"mocha -u tdd --reporter spec && standard cli.js index.js test/index.js"
fluent-ffmpeg,"make test"
flux,"NODE_ENV=test jest"
follow-redirects,"eslint *.js test && nyc mocha"
fork-ts-checker-webpack-plugin-alt,"tsc --version && tsc --project "./src" && mocha -R spec ./test/unit && mocha -R spec ./test/integration && rimraf tmp"
fork-ts-checker-webpack-plugin,"yarn build && yarn test:unit && yarn test:e2e"
form-data,"rimraf coverage test/tmp && istanbul cover test/run.js && istanbul report lcov text"
formidable,"del-cli ./test/tmp && make-dir ./test/tmp && jest --coverage"
@fortawesome-react-fontawesome,"npm --no-save install @fortawesome/fontawesome-svg-core@latest @fortawesome/free-solid-svg-icons@latest && jest --silent && npm --no-save install @fortawesome/fontawesome-svg-core@next @fortawesome/free-solid-svg-icons@next && jest --silent"
friendly-errors-webpack-plugin,"eslint --ignore-pattern 'test/*' . && jest"
front-matter,"make test && check-dts"
fsevents,"/bin/bash ./test.sh 2>/dev/null"
fs-extra,"standard && node test.js"
fs,""
fs-promise,"mocha"
fstream,"standard && tap examples/*.js"
fuse.js,"jest"
fuzzy,"./node_modules/.bin/mocha"
gaze,"semistandard && grunt nodeunit -v"
generic-pool,"tap test/*-test.js"
get-port,"xo && ava && tsd"
get-stdin,"xo && ava test.js test-buffer.js && echo unicorns | node test-real.js && tsd"
gh-pages,"eslint lib test bin plugin.js && mocha --recursive test"
github,""
global,"node ./test"
globby,"xo && ava && tsd"
glob,"tap"
gm,"make test;"
googleapis,"cross-env NODE_OPTIONS=--max-old-space-size=8192 tsc -p tsconfig.test.json && c8 mocha build/test"
got,"xo && ava"
graceful-fs,"nyc --silent node test.js | tap -c - && nyc report"
graphql,"eslint --cache --max-warnings 0 . && tsc --pretty && mocha --full-trace src/**/__tests__/**/*-test.ts && prettier --check . && cspell --no-progress '**/*' && node resources/build-npm.js && node resources/build-deno.js && mocha --full-trace integrationTests/*-test.js"
graphql-tag,"mocha test/graphql.js"
graphql-tools,"jest --no-watchman --forceExit"
gray-matter,"mocha"
grpc,"nyc gulp test"
grunt-cli,"node bin/grunt test"
grunt-contrib-clean,"grunt test"
grunt-contrib-concat,"grunt test"
grunt-contrib-copy,"grunt test"
grunt-contrib-jshint,"grunt test"
grunt-contrib-uglify,"grunt test"
grunt-contrib-watch,"grunt test -v"
grunt,"node bin/grunt test"
gulp-autoprefixer,"xo && ava"
gulp-babel,"xo && mocha"
gulp-clean-css,"./node_modules/.bin/mocha ./index.spec.js"
gulp-concat,"mocha"
gulp-conflict,"NODE_ENV=test mocha -R spec"
gulp-eslint,"gulp && mocha"
gulp-filter,"xo && mocha"
gulp-if,"mocha && jshint ."
gulp-imagemin,"xo && ava"
gulp-install,"NODE_ENV=test mocha -R spec"
gulp-jshint,"gulp test"
gulp-less,"jshint index.js && node_modules/.bin/mocha"
gulp-load-plugins,"eslint . --ignore-path .gitignore && NODE_PATH=test/global_modules mocha"
gulp-notify,"mocha -R spec"
gulp,"eslint . && nyc mocha --async-only"
gulp-plumber,"xo && mocha -R spec"
gulp-postcss,"eslint *.js && nyc mocha test.js"
gulp-rename,"prettier --single-quote --write index.js test/**/*.js && mocha"
gulp-replace,"mocha"
gulp-sass,"./node_modules/.bin/mocha test"
gulp-shell,"gulp test"
gulp-sourcemaps,"eslint . && mocha --async-only"
gulp-template,"xo && mocha test.js"
gulp-typescript,"gulp"
gulp-uglify,"tape test/*.js"
gulp-util,"jshint *.js lib/*.js test/*.js && mocha"
gulp-watch,"xo --ignore ./test/fixtures/ && mocha -r test/util/set-default-options -t 5000 -R spec test/test-*"
gzip-size,"xo && ava && tsd"
hammerjs,"rollup -c && node string-replace.js && uglifyjs hammer.js --source-map "filename=hammer.min.js.map" -o hammer.min.js --timings && bannerize hammer.js hammer.min.js && jshint src/**/*.js tests/unit/*.js tests/unit/gestures/*.js --config .jshintrc --verbose --reporter=node_modules/jshint-stylish && jscs src/**/*.js tests/unit/*.js tests/unit/gestures/*.js --config=./.jscsrc && phantomjs node_modules/qunit-phantomjs-runner/runner-list.js tests/unit/index.html 15"
handlebars,"grunt"
hapi,"lab -a @hapi/code -t 100 -L -m 5000"
hash-sum,"jshint . && tape test.js"
helmet,"eslint "**/*.ts" && prettier --check "**/*{md,js,json,ts}" && jest"
he,"node tests/tests.js"
hexlet-pairs,"npx -n --experimental-vm-modules -n --no-warnings jest --colors"
highland,"eslint Gruntfile.js lib test/test.js && nodeunit test/test.js"
highlight.js,"mocha test"
hiredis,"node test/reader.js && node test/writer.js"
history,"node ./scripts/test.js"
hoek,"lab -a @hapi/code -t 100 -L -Y"
hogan.js,""
hoist-non-react-statics,"nyc mocha tests/unit/ --recursive --reporter spec --require=@babel/register"
html-entities,"TS_NODE_COMPILER=ttypescript mocha --recursive -r ts-node/register test/**/*.ts"
html-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --coverage"
html-minifier,"grunt test"
htmlparser2,"jest --coverage"
html-webpack-plugin,"semistandard && jest --runInBand --verbose --coverage && tsc"
http-errors,"mocha --reporter spec --bail"
http,""
http-proxy-middleware,"yarn build && jest"
http-proxy,"nyc --reporter=text --reporter=lcov npm run mocha"
http-server,"common bin/http-server lib/ test && vows --spec --isolate"
https-proxy-agent,"mocha --reporter spec"
http-status-codes,"jest ./src"
http-status,"coffee -b -o lib src && cp src/index.d.ts lib && mocha "test/**/*.{coffee,ts}""
hyperquest,"tape test/*.js"
i18next,"tslint --project tsconfig.json && tslint --project tsconfig.nonEsModuleInterop.json && karma start karma.conf.js --singleRun && karma start karma.backward.conf.js --singleRun"
iconv-lite,"mocha --reporter spec --grep ."
identity-obj-proxy,"node --harmony_proxies node_modules/.bin/jest"
imagemin,"xo && ava"
imagemin-pngquant,"xo && ava && tsd"
image-size,"eslint --ext .ts,.js bin lib specs && nyc mocha"
immer,"jest && yarn test:build && yarn test:flow"
immutability-helper,"rimraf ./coverage index.js && tslint -p tsconfig.test.json && jest --coverage && node smoke-test.js"
immutable,"run-s format build lint testonly test:types:*"
inert,"lab -f -a @hapi/code -t 100 -L"
inflection,"mocha -R spec"
inherits,"tap"
ini,"tap && eslint ini.js test/*.js"
iniparser,""
inquirer-autocomplete-prompt,"npm run-script lint && flow && nyc --reporter=lcov mocha test/spec --scripts-prepend-node-path && nyc check-coverage --statements 85 --branches 85 --functions 85 --lines 85 && rm -rf coverage"
inquirer,"eslint . && jest --coverage && lerna exec npm test --scope inquirer"
install,"mocha --reporter spec --full-trace test/run.js"
intl,"eslint . && cd tests && node polyfilling.js && node sanity.js && node disableregexprestore.js && node noderunner.js && node saucelabs.js"
invariant,"NODE_ENV=production tap test/*.js && NODE_ENV=development tap test/*.js"
inversify,"tslint --project . && nyc --require ts-node/register mocha test/**/*.test.ts --reporter spec --retries 3 --require 'node_modules/reflect-metadata/Reflect.js' --exit"
ioredis,"TS_NODE_TRANSPILE_ONLY=true TS_NODE_LOG_ERROR=true NODE_ENV=test mocha "test/helpers/*.ts" "test/**/*.ts""
i,"./node_modules/.bin/vows --spec $(find test -name '*-test.js')"
ip,"jscs lib/*.js test/*.js && jshint lib/*.js && mocha --reporter spec test/*-test.js"
isobject,"mocha -r esm"
isomorphic-fetch,"jshint `npm run -s files` && lintspaces -i js-comments -e .editorconfig `npm run -s files` && mocha"
is,""
is-plain-object,"mocha -r esm && rollup -c && mocha-headless-chrome --args=disable-web-security -f test/browser.html"
is-promise,"node test"
istanbul,"jshint index.js lib/ test/ && ./download-escodegen-browser.sh && node --harmony test/run.js && node ./lib/cli.js check-coverage --statements 95 --branches 80"
is-url,"mocha --reporter spec"
is-wsl,"xo && ava && tsd"
iview,"gulp --gulpfile build/build-style.js && webpack --config build/webpack.dist.dev.config.js && webpack --config build/webpack.dist.prod.config.js && eslint --fix --ext .js,.vue src"
jade,"yarn build && jest"
jest-environment-jsdom-fourteen,"jest"
jest,"yarn lint && yarn jest"
jest-pnp-resolver,""
jest-resolve,"yarn lint && yarn jest"
jest-watch-typeahead,"jest"
jimp,"cross-env BABEL_ENV=test mocha --require @babel/register './packages/**/test/**/*.test.js' --require ts-node/register ./packages/**/test/*.test.ts"
joi,"lab -t 100 -a @hapi/code -L -Y"
jquery,"grunt test:prepare && grunt custom:slim && grunt karma:main && grunt test:prepare && grunt custom:-deprecated && grunt karma:main && grunt && grunt test:slow && grunt karma:main && grunt karma:esmodules && grunt karma:amd"
jquery-ui,"grunt"
js-base64,"make clean && make test"
js-beautify,""
js-cookie,"grunt test"
jsdoc,"gulp"
jsdom,"yarn prepare && yarn init-wpt && mocha test/index.js"
jshint,"node ./bin/jshint src && jscs src && nodeunit tests/unit && nodeunit tests/cli.js && nodeunit tests/regression && node tests/browser"
json5,"tap -Rspec --100 test"
jsonfile,"standard && mocha"
json-loader,""
jsonschema,"./node_modules/.bin/mocha -R spec"
json-stable-stringify,"tape test/*.js"
JSONStream,"node test/run.js"
json-stringify-safe,"make test"
jsonwebtoken,"eslint . && nyc mocha --use_strict && cost-of-modules"
js-yaml,"eslint . && mocha"
jszip,"qunit --require ./test/helpers/test-utils.js --require ./test/helpers/node-test-utils.js test/asserts/ && grunt build && grunt test"
@jupyterlab-application,"lerna run test --scope "@jupyterlab/*" --concurrency 1 --stream"
jwt-decode,"mocha"
jwt-simple,"istanbul cover _mocha test/*.js"
karma-chrome-launcher,"standard && grunt test"
karma-jasmine,"jasmine && grunt"
karma-mocha,"grunt test"
karma,"mocha "test/unit/**/*.spec.js" && cucumber-js test/e2e/*.feature && node bin/karma start test/client/karma.conf.js"
karma-phantomjs-launcher,"echo "Error: no test specified" && exit 1"
keycode,"mocha test/keycode.js"
keypress,"echo "Error: no test specified" && exit 1"
knex,"mocha --exit -t 10000 --config test/mocha-all-config-test.js && node test/tape/index.js | tap-spec && cross-env KNEX_PATH=../knex.js KNEX=bin/cli.js jake -f test/jake/Jakefile"
koa-body,"mocha test/unit/"
koa-bodyparser,"mocha --require should test/*.spec.js --exit"
koa-compose,"jest --forceExit --coverage"
koa-logger,"xo && mocha --exit"
koa-mount,"NODE_ENV=test mocha --reporter spec"
koa,"egg-bin test test"
koa-router,"mocha test/**/*.js"
koa-static,"mocha --harmony --reporter spec --exit"
leaflet,"eslint src spec/suites docs/docs/js && karma start ./spec/karma.conf.js"
left-pad,"node test"
less-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
less,"cd packages/less && npm test"
leveldown,"standard && (nyc -s tape test/*-test.js | faucet) && nyc report"
level,"standard && nyc node test.js"
levelup,"standard && hallmark && (nyc -s node test/self.js | faucet) && nyc report"
liftoff,"eslint . && mocha -t 5000 -b -R spec test/index"
lint-staged,"eslint . && jest --coverage"
listr,"clinton && xo && nyc ava"
lit-element,"tsc && rm -rf ./ts3.4 && downlevel-dts . ts3.4 && cp tsconfig.json ./ts3.4/ && babel src/test/lib/decorators_test.ts --out-file test/lib/decorators-babel_test.js && wct"
loader-utils,"yarn lint && jest"
localforage,"node -e "require('grunt').cli()" null test"
lodash.assign,"mocha -r esm test/*.test.js"
lodash.camelcase,"mocha -r esm test/*.test.js"
lodash.clonedeep,"mocha -r esm test/*.test.js"
lodash.debounce,"mocha -r esm test/*.test.js"
lodash.defaults,"mocha -r esm test/*.test.js"
lodash-es,"mocha -r esm test/*.test.js"
lodash.flatten,"mocha -r esm test/*.test.js"
lodash.foreach,"mocha -r esm test/*.test.js"
lodash.get,"mocha -r esm test/*.test.js"
lodash.isempty,"mocha -r esm test/*.test.js"
lodash.isequal,"mocha -r esm test/*.test.js"
lodash.isfunction,"mocha -r esm test/*.test.js"
lodash.isobject,"mocha -r esm test/*.test.js"
lodash.isplainobject,"mocha -r esm test/*.test.js"
lodash.isstring,"mocha -r esm test/*.test.js"
lodash.map,"mocha -r esm test/*.test.js"
lodash.merge,"mocha -r esm test/*.test.js"
lodash.omit,"mocha -r esm test/*.test.js"
lodash,"mocha -r esm test/*.test.js"
lodash.pick,"mocha -r esm test/*.test.js"
lodash.set,"mocha -r esm test/*.test.js"
lodash.template,"mocha -r esm test/*.test.js"
lodash.throttle,"mocha -r esm test/*.test.js"
lodash.uniq,"mocha -r esm test/*.test.js"
